Title,Area bare soil
Regions,States & Territories
Description,Annual mean area of bare soil.
InputFile,au/FractCov/BS/FractCover.V3_0_1.AnnualMeans.aust.005.BS.nc
RegionCode,STATE_CODE
RegionLabels,See file STE_codes.csv to match RegionCode to region name.
ColumnLabels,See file DLCD_codes.csv to match ColumnID to category name.
Units,km2
NoDataValue,-9999
Produced,05-Mar-2016 18:22:50
AuthorEmail,albert.vandijk@anu.edu.au
------------------------------------------
ColumnIDs,1,3,4,5,6,7,8,9,10,11,14,15,16,18,19,24,25,31,32,33,34,35
0,79.906,2102.1,708.22,574.28,52.7,0.36523,17975,14040,0,672.3,7385.7,49.719,4689.1,8425.7,43201,13740,9223.3,3359.6,4186.4,13936,10585,542.18
1,23.613,747.5,21.159,444.02,171.08,0,8587,8641.1,0,82.202,884.66,22.968,36.982,848.41,566.82,171.12,83.826,897.65,1305.3,1881.1,2466.7,529.66
2,280.76,1899.1,2662.3,451.02,47.221,252.51,3366.4,4621.1,54.997,747.58,22194,0.024244,17097,23906,1.5003e+05,16353,15514,5076.9,11852,20005,34913,390.85
3,80.561,1794.4,14999,114.11,28.796,0,11074,3992.5,0,178.61,2844.1,0.91068,4534.8,3014.7,2.775e+05,19497,63936,146.56,429.43,7213.9,2663.1,217.2
4,420.44,3537.5,13706,48.115,16.217,0.038582,29551,3397,0,89.636,4863.8,0,75638,15627,5.1998e+05,65744,1.804e+05,800.81,2659.2,35045,17605,322.84
5,2.9411,385.59,0.16439,55.546,26.736,0,7.3442,840.52,0,15.544,28.073,0.2286,2.8272,3.2765,33.357,0.76407,0.12479,915.12,913.34,11.747,185.39,35.495
6,23.335,1581.4,1281.7,9.5137,0.079602,0.012219,11.654,15.095,0,324.14,9131.9,0,90008,16321,1.4983e+05,15842,54002,1048.8,10502,16667,20520,21.622
7,0.064323,2.564,0,0.08697,0.12095,0,0.071284,50.522,0,0,1.6683,0.12477,0.18197,0.53036,1.3894,0.2181,0.020943,5.6415,57.129,0.9463,29.62,35.743
8,0,0.045888,0,0,0,0,0,0.00359,0,0.00062264,0.0069296,0,0.00094525,0,0.021702,0,0,1.1287,0.2351,0,0.053478,0
9999,911.62,12050,33379,1696.7,342.95,252.93,70572,35598,54.997,2110,47334,73.975,1.9201e+05,68146,1.1411e+06,1.3135e+05,3.2316e+05,12252,31905,94760,88968,2095.6
